custom_id,gt_cmd,matched_key,title,metapackages,total_score,kali-tools-information-gathering,kali-tools-802-11,kali-tools-rfid,kali-tools-bluetooth,kali-tools-sdr,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-fuzzing,kali-tools-web,kali-tools-database,kali-tools-voip,kali-tools-exploitation,kali-tools-sniffing-spoofing,kali-tools-hardware,kali-tools-wireless,kali-tools-post-exploitation,kali-tools-passwords,kali-tools-windows-resources,kali-tools-crypto-stego,kali-tools-reverse-engineering,kali-tools-forensics,kali-tools-reporting,kali-tools-gpu
row-88,impacket-ntlmrelayx --cert-outfile-path /tmp/victim.pem --export-type PEM --shadow-credentials --shadow-target victim,impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.3333333333333333,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-89,"impacket-owneredit --action write --aesKey hex key --dc-ip 10.0.0.5 --new-owner-dn 'CN=Attacker,DC=corp,DC=local' --target-dn 'CN=Target,DC=corp,DC=local' corp.local/user",impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.3333333333333333,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-90,impacket-owneredit --action write --debug --new-owner-sid S-1-5-21-9876543210-9876543210-9876543210-2222 --target service lab.local/service:password123,impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.3333333333333333,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-91,impacket-owneredit --action write --debug --hashes LMHASH:NTHASH --new-owner pwned --no-pass --target-sid S-1-5-18 domain.local/pwned,impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.3333333333333333,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-92,myrescue --skip-errors --timing-avoidance damaged.iso fixed.iso,myrescue,myrescue,kali-tools-forensics,0.5878787878787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
row-93,impacket-psexec --k --no-pass example.local net user,impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-94,impacket-psexec --file ./remcom.exe --remote-binary-name update.exe admin@192.168.56.101 systeminfo,impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.3333333333333333,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-95,impacket-psexec --k --keytab /etc/krb5.keytab --service-name CustomSvc win10.corp.com tasklist,impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-96,impacket-raiseChild --debug --ts child.local/admin,impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.3333333333333333,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-97,impacket-rbcd --action read --delegate-to webserver corp.local/attacker:Pass123,impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.3333333333333333,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-98,dns2tcpc --debug_level 2 --domain list.tunnel list.dns,dns2tcpc,dns2tcp,kali-tools-post-exploitation,0.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
row-99,impacket-rdp_check admin:pass123@192.168.1.10,impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.3333333333333333,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-100,impacket-rdp_check --hashes f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0:1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a DOMAIN/charlie@192.168.2.30,impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-101,impacket-reg --port 445 admin:pass123@192.168.1.10 query 'HKLM\SOFTWARE',impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.3333333333333333,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-102,impacket-registry-read SYSTEM enum_key SOFTWARE,impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.6666666666666666,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-103,impacket-registry-read NTUSER walk,impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.3333333333333333,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-104,impacket-rpcmap --brute-uuids ncacn_ip_tcp:192.168.1.10[135],impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.3333333333333333,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-105,socat -v TCP-LISTEN:8080 TCP-CONNECT:example.com:80,socat,socat,kali-tools-web,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-106,socat -ls -lu UNIX-LISTEN:/tmp/sock1 UNIX-CONNECT:/tmp/sock2,socat,socat,kali-tools-web,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-107,socat -d4 -4 UDP4-RECVFROM:5353 UDP4-SENDTO:192.168.1.10:5354,socat,socat,kali-tools-web,0.5555555555555555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-108,socat -x -r l2r.bin -R r2l.bin OPENSSL:secure.example.com:443 STDIO,socat,socat,kali-tools-web,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-109,socat --experimental -4 GOPEN:/tmp/in.fifo DCCP4-CONNECT:dccp.example.net:3000,socat,socat,kali-tools-web,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-110,socat -r gre_left.raw -T 30 IP-RECV:47 STDOUT,socat,socat,kali-tools-web,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-111,socat --statistics -0 -U GOPEN:/tmp/pipe STDOUT,socat,socat,kali-tools-web,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-112,impacket-services --dc-ip 10.0.0.1 --target-ip 10.0.0.5 'corp\jdoe:SecretPass!@10.0.0.5' start Spooler,impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.3333333333333333,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-113,impacket-services --port 139 --target-ip 10.10.10.10 guest:guestpass@10.10.10.10 create TestService C:\test.exe,impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.3333333333333333,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-114,impacket-services --port 445 --target-ip 172.20.10.5 admin:secure123@172.20.10.5 change CustomApp C:\newapp.exe,impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.3333333333333333,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-115,impacket-smbclient --no-pass admin@192.168.1.10,impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.3333333333333333,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-116,impacket-smbclient --debug --dc-ip 172.16.0.1 --port 139 user@172.16.0.20,impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.3333333333333333,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-117,impacket-sniff,impacket-sniff,impacket-scripts,"kali-tools-information-gathering,kali-tools-vulnerability",0.3333333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-118,imhex-updater --help,imhex,imhex,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-119,impacket-ticketConverter ticket.kirbi ticket.ccache,impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.6666666666666666,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-120,impacket-ticketer --domain dev.local --domain-sid S-1-5-21-111-222-333 --extra-pac --keytab /tmp/web.keytab --spn HTTP/webserver webuser,impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.3333333333333333,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-121,impacket-wmipersist --debug DOMAIN/admin:password@192.168.1.10 install,impacket,impacket,"kali-tools-exploitation,kali-tools-forensics,kali-tools-information-gathering,kali-tools-passwords,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",0.3333333333333333,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
row-122,unix-privesc-check standard,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-123,magicrescue -b 512 -d /recovered -r jpeg /dev/sdb1,magicrescue,magicrescue,kali-tools-forensics,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
row-124,magicrescue -d /media/music -I devices.txt -r mp3 /dev/mapper/encrypted,magicrescue,magicrescue,kali-tools-forensics,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
row-125,svnauthz validate /etc/svn/authz,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-126,cntlm --foreground --gateway --listen 3128 --domain CORP --user jdoe --interactive,cntlm,cntlm,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-127,svn-hot-backup --num-backups 3 --verify /var/svn/repo /backups/svn,svn,subversion,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-web,kali-tools-wireless",1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-128,svn-vendor --auto /home/user/project /tmp/vendor-src,svn,subversion,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-web,kali-tools-wireless",1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-129,svn-vendor --detect moves.json /srv/repo /opt/newcode,svn,subversion,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-web,kali-tools-wireless",1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-130,svn-vendor --config ignore_whitespace true /repo/main /incoming/code,svn,subversion,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-web,kali-tools-wireless",1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-131,ubertooth-btle --no-follow -r ble_capture.pcapng,ubertooth,ubertooth,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-wireless",0.3333333333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
row-132,ubertooth-debug --read 0x20-0x25,ubertooth,ubertooth,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-wireless",0.3333333333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
row-133,ubertooth-dfu --reset,ubertooth,ubertooth,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-wireless",0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
row-134,ubertooth-ducky --quack a1b2c3d4,ubertooth,ubertooth,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-wireless",0.3333333333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
row-135,ubertooth-ducky --bootloader,ubertooth,ubertooth,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-wireless",0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
row-136,closed_source_web_server_fuzz localhost 80 POST /_vti_bin/ shtml .exe 0 0,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-137,ubertooth-ego --follow,ubertooth,ubertooth,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-wireless",0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
row-138,ubertooth-ego --interfere --access-code 630f9ffe --capture-length 18,ubertooth,ubertooth,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-wireless",0.3333333333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
row-139,ntlm2 192.168.1.10 80 admin@CORP password123 /login,,,,0.9333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-140,ubertooth-rx,ubertooth-rx,ubertooth,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-wireless",1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
row-141,ubertooth-rx --lap 456DEF --uap 78,ubertooth,ubertooth,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-wireless",0.3333333333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
row-142,apxs2 -g -n my_module,apxs2,apache2,"kali-tools-exploitation,kali-tools-forensics,kali-tools-social-engineering,kali-tools-web",1.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
row-143,apxs2 -q -v APR_INCLUDEDIR,apxs2,apache2,"kali-tools-exploitation,kali-tools-forensics,kali-tools-social-engineering,kali-tools-web",1.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
row-144,dh_apache2 --help,dh_apache2,apache2,"kali-tools-exploitation,kali-tools-forensics,kali-tools-social-engineering,kali-tools-web",1.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
row-145,ubertooth-specan --verbose,ubertooth,ubertooth,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-wireless",0.3333333333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
row-146,ubertooth-specan-ui,ubertooth,ubertooth,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-wireless",1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
row-147,ubertooth-util -v,ubertooth,ubertooth,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-wireless",0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
row-148,ctdb --debug DEBUG --timelimit 30,ctdb,samba,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-wireless",0.3333333333333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-149,rotatelogs -f -v /var/log/apache2/access.log 86400,rotatelogs,apache2,"kali-tools-exploitation,kali-tools-forensics,kali-tools-social-engineering,kali-tools-web",0.7222222222222222,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
row-150,"ctdb_diagnostics --no-ads -c -n 192.168.1.10,192.168.1.11",ctdb_diagnostics,samba,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-wireless",0.3333333333333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-151,"ctdb_diagnostics --no-ads -w -n node1,node2",ctdb_diagnostics,samba,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-wireless",0.3333333333333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-152,ctdbd --usage,ctdbd,samba,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-wireless",0.6666666666666666,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-153,msf-java_deserializer --array 5 payload.ser,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-154,msf-msf_irb_shell -f -w,,,,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-155,"ldbadd --basedn cn=users,dc=test --nosync --trace --url ldapi:///path/to/sock",ldbadd,samba,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-wireless",0.3333333333333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-156,"ldbdel --recursive --verbose -H tdb://test.ldb cn=test,dc=example,dc=com",ldbdel,samba,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-wireless",0.3333333333333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-157,"ldbedit --editor nano --url ldap://example.com --basedn dc=example,dc=com",ldbedit,samba,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-wireless",0.3333333333333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-158,msfrpc -S -U admin -P secret123 -a 192.168.1.10,msfrpc,metasploit-framework,"kali-tools-exploitation,kali-tools-information-gathering,kali-tools-post-exploitation,kali-tools-reverse-engineering,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-web",1.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
row-159,ldbmodify --interactive --url ldap://example.com --verbose,ldbmodify,samba,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-wireless",0.3333333333333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-160,"ldbrename --url ldap://example.com --verbose cn=olduser,dc=example,dc=com cn=newuser,dc=example,dc=com",ldbrename,samba,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-wireless",0.6666666666666666,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-161,apt update; apt install metasploit-framework,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-162,"ldbsearch --basedn dc=example,dc=com --url tdb://example.ldb --verbose",ldbsearch,samba,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-wireless",0.3333333333333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-163,chkrootkit --expert,chkrootkit,chkrootkit,kali-tools-forensics,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
row-164,samba-gpupdate --configfile /etc/samba/smb.conf --target Computer --unapply,samba,samba,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-wireless",0.6666666666666666,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-165,windows-privesc-check --help,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-166,samba-gpupdate --force --rsop --target User,samba,samba,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-wireless",0.6666666666666666,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-167,samba-gpupdate --debuglevel 3 --no-pass --workgroup CORP,samba,samba,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-wireless",0.6666666666666666,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-168,samba-gpupdate --password secret123 --realm EXAMPLE.COM --username admin,samba,samba,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-wireless",0.6666666666666666,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-169,samba-gpupdate --ipaddress 192.168.1.10 --machine-pass,samba,samba,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-wireless",0.6666666666666666,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-170,samba-gpupdate --use-kerberos required --use-krb5-ccache /tmp/krb5cc_0,samba,samba,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-wireless",0.6666666666666666,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-171,samba-tool --help,samba,samba,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-wireless",0.6666666666666666,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-172,mifare-classic-format -y,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-173,regdiff --null --output null_diff.reg,regdiff,samba,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-wireless",0.3333333333333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
row-174,regpatch --file /patches/update.reg --remote dc01.local --machine-pass,regpatch,samba,"kali-tools-802-11,kali-tools-information-gathering,kali-tools-passwords,kali-tools-vulnerability,kali-tools-wireless",0.6666666666666666,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
